368,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
369,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
370,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
371,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
372,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
373,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
374,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
375,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
376,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
377,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
378,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
379,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
380,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
381,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
382,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
383,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
384,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
385,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
386,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
387,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
388,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
389,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
390,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
391,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
392,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
393,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
394,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
395,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
396,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
397,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
398,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
399,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
400,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
401,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
402,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
403,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
404,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
405,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
406,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
407,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
408,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
409,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
410,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
411,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
412,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
413,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
414,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
415,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
416,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
417,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
418,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
419,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
420,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
421,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
422,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
423,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
424,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
425,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
426,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
427,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
428,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
429,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
430,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
431,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
432,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
433,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
434,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
435,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
436,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
437,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
438,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
439,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
440,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
441,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
442,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
443,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
444,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
445,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
446,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
447,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
448,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
449,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
450,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
451,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
452,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
453,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
454,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
455,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
456,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
457,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
458,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
459,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
460,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
461,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
462,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
463,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
464,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
465,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
466,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
467,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
468,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
469,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
470,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
471,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
472,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
473,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
474,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
475,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
476,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
477,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
478,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
479,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
480,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
481,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
482,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
483,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
484,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
485,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
486,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
487,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
488,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
489,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
490,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
491,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
492,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
493,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
494,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
495,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
496,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
497,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
498,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
499,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
500,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
501,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
502,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
503,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
504,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
505,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
506,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
507,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
508,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
509,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
510,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
511,0.0,0.0,0.83,0.01,0.03,0.16,0.91,0.07,0.05
